Numero,Ano,Data,Situacao,Autores,Ementa,Titulo
024,2025,05/02/2025,Encaminhado,"Reinaldo Codognato (Autor), Bruno Herreira (Autor), Edvaldo Aparecido Carvalho (Autor), Elizeu Adriano (Autor), Renato Vieira de Brito (Autor), Samir Edson Tino (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de aumentar o valor repassado às entidades do município por meio de Termos de Colaboração. Instituições como o Centro Comunitário Semente da Vida, Saica Semear, Lar Santa Terezinha “Amor e Vida” e a Associação...",Indicação nº 024/2025
023,2025,04/02/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de modificar o projeto da usina fotovoltaica, priorizando a instalação das placas solares nos telhados dos Centros Educacionais Infantis e das escolas municipais, em vez de implantá-las no Bairro Duas Barras,...",Indicação nº 023/2025
022,2025,04/02/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de ajustar o horário da coleta de resíduos para o período noturno, atendendo a uma reivindicação dos coletores, especialmente devido às altas temperaturas. Além disso, propomos a adequação do horário de almoço...",Indicação nº 022/2025
021,2025,04/02/2025,Encaminhado,"Samir Edson Tino (Autor), Bruno Herreira (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de ampliar a cobertura localizada na saída dos alunos da Escola Municipal Prof. Jair Luiz da Silva, uma vez que a estrutura atual é estreita e não oferece abrigo adequado para todos. Essa melhoria proporcionaria...",Indicação nº 021/2025
020,2025,04/02/2025,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de incluir, junto ao uniforme escolar entregue aos alunos da rede municipal, agasalhos e um par de tênis. Essa iniciativa contribuiria para mais conforto e igualdade entre os estudantes, garantindo que todos tenham...",Indicação nº 020/2025
019,2025,04/02/2025,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar uma caixa de areia no playground da área verde do Bairro Delta Ville 2, além da colocação de três jogos de mesas próximas ao local. Essas melhorias proporcionarão mais conforto e opções de lazer para as...",Indicação nº 019/2025
018,2025,04/02/2025,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implantar um Parque dos Dinossauros no Bosque Municipal, com a instalação de réplicas de diferentes espécies. Essa iniciativa tornaria o espaço mais atrativo para as crianças e ajudaria a transformar o bosque em...",Indicação nº 018/2025
017,2025,03/02/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de denominar o Complexo Esportivo do bairro Jardim Alvorada em homenagem à saudosa senhora Maria das Dores Barbosa Stopa, carinhosamente conhecida como Dona Dorinha, professora. Essa seria uma justa homenagem a...",Indicação nº 017/2025
016,2025,03/02/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar melhorias no Complexo Esportivo do Jardim Alvorada, como a instalação de um playground, o plantio de árvores frutíferas e a implantação de câmeras de monitoramento. Essas melhorias trarão mais...",Indicação nº 016/2025
015,2025,03/02/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar melhorias no Parque Ecológico, incluindo reparos nos aparelhos de ginástica da academia ao ar livre e o plantio de novas árvores para substituir aquelas que secaram. Essas ações contribuirão para tornar...",Indicação nº 015/2025
014,2025,03/02/2025,Encaminhado,Bruno Herreira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar um redutor de velocidade na Rua General Osório, no trecho entre a Rua São Luiz e a Rua das Américas. Essa via é bastante movimentada e fica próxima a bares muito frequentados, o que aumenta o risco para...",Indicação nº 014/2025
013,2025,03/02/2025,Encaminhado,Bruno Herreira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de nomear a Divisão de Educação Municipal de Junqueirópolis em homenagem ao saudoso Professor Antonio Carlos Martins Pereira, que dedicou sua vida a servir nossa comunidade, deixando um legado inesquecível na...",Indicação nº 013/2025
012,2025,03/02/2025,Encaminhado,Elizeu Adriano (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar reparos no calçamento ao redor da Farmácia Municipal. Caso não seja possível a realização dos reparos pela administração municipal, sugerimos que o proprietário do imóvel seja notificado sobre as...",Indicação nº 012/2025
011,2025,30/01/2025,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar um ponto de iluminação no prolongamento da Rua Constantino Marcolino de Souza, no sentido do Mercadinho Pioneiros. Essa via é amplamente utilizada para acesso a bairros como Delta Ville I e II, e a...",Indicação nº 011/2025
010,2025,30/01/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de uma reforma geral no Estratégia Saúde da Família 1 (ESF 1). O objetivo é proporcionar um ambiente mais seguro e adequado para pacientes e profissionais, considerando melhorias como a troca do telhado, que...",Indicação nº 010/2025
009,2025,29/01/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de elevar o bueiro de grelha de ferro localizado na Avenida Fudo, na altura do número 454, em frente à sorveteria Delikatto. Motoristas, especialmente motociclistas, têm relatado que o bueiro está muito abaixo...",Indicação nº 009/2025
008,2025,27/01/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de garantir o transporte escolar para todas as crianças uniformizadas que estiverem nos pontos de ônibus, mesmo que não residam dentro da metragem mínima exigida pela legislação educacional. Essa medida...",Indicação nº 008/2025
007,2025,27/01/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de conceder o ticket alimentação aos funcionários do Conselho Tutelar. Esses profissionais desempenham um papel fundamental na proteção e garantia dos direitos das crianças e adolescentes, muitas vezes...",Indicação nº 007/2025
006,2025,27/01/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar o recapeamento da Vicinal Dr. José Siniciato, com atenção especial à revitalização da sinalização de solo. Essa via é de grande importância para a região, pois dá acesso a diversas propriedades...",Indicação nº 006/2025
005,2025,27/01/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar uma fita de isolamento zebrada para sinalização, bem como a instalação de um corrimão próximo ao palco no Centro de Formação Educacional (CEFE). A ausência desses itens tem tornado o acesso ao palco...",Indicação nº 005/2025
004,2025,24/01/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar semáforos em dois importantes cruzamentos da cidade: na Avenida 7 de Setembro com a Rua Quinzinho da Cunha e na Avenida Junqueira com a Rua Quinzinho da Cunha. O primeiro local tem registrado...",Indicação nº 004/2025
003,2025,24/01/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de substituição do playground da praça situada no Bairro Residencial Vale do Sol. O espaço é amplamente utilizado pelas crianças da região, sendo fundamental garantir sua segurança e qualidade, proporcionando um...",Indicação nº 003/2025
002,2025,24/01/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar um sistema de iluminação e irrigação na pista de motocross. A construção de um mecanismo de irrigação substituiria o uso de caminhão pipa, proporcionando mais eficiência e praticidade. Essa...",Indicação nº 002/2025
001,2025,22/01/2025,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de troca do gramado do campo do Bairro Cristo Redentor, bem como a instalação de banheiros para uso dos esportistas. Além disso, sugiro a substituição do gramado do campo do centro esportivo do Bairro Jardim...",Indicação nº 001/2025
192,2025,04/08/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implantar uma faixa de pedestres na Avenida Junqueira, na altura do cruzamento com a Rua Corumbá, nas proximidades do ponto de ônibus existente no local. O trecho é bastante utilizado por crianças que...","Indicação nº 192/2025 [CORRIGIDO MANUALMENTE: o site lista este registro com Número=197/2025, que já pertence a outra proposição distinta — erro de cadastro no site oficial, confirmado pelo Título e pela posição cronológica entre 191 e 193]"
