Numero,Ano,Data,Situacao,Autores,Ementa,Titulo
111,2021,31/05/2021,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que  determine ao setor competente da administração, seja realizado um serviço de desinfecção e limpeza na rede de esgoto do Bairro Alto do Cerne, principalmente nas proximidades do cruzamento da Avenida Marconi com a Avenida Campos Sales, tendo em vista o mau cheiro que exala...",Indicação nº 111/2021
110,2021,24/05/2021,Encaminhado,"Reinaldo Codognato (Autor), Valdir Aparecido de Oliveira (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração as possibilidades de estar mantendo aberto o local de cobrança de tributos municipais que hoje funciona na Casa da Cidadania, no horario do almoço. Justificativa O referido pedido se faz necessário, visando atender os...",Indicação nº 110/2021
109,2021,24/05/2021,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude juntamente com o setor competente da administração, as possibilidades de estar fechando um carreador existente no final da Rua Polónia, no Bairro Delta Ville H. Tal solicitação se faz necessária uma vez que o referido local dá acesso a Vicinal João Furini. e veio...",Indicação nº 109/2021
108,2021,24/05/2021,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Reinaldo Codognato (Autor), Rui Domingos da Silva (Autor), Sofia Rodrigues dos Santos (Autor), Teresinha de Lourdes Freitas Regodanso (Autor), Valdir Aparecido de Oliveira (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente desta Municipalidade estude a possibilidade de realizar a limpeza das Estações de Tratamento de Esgotos - ETE. digo ""Lagoa de Tratamento do Carreiro"" e ""Lagoa de Tratamento do Matadouro"". Tem por tonalidade, a solução da questão ambiental...",Indicação nº 108/2021
107,2021,24/05/2021,Encaminhado,Paulo Sérgio Cordeiro (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor de transito da administração. as possibilidades de estar construindo um redutor de velocidade denominado como ""lombada ou lombo faixa"", na Avenida Rio Branco e Rua Quinzinho da Cunha, nos cruzamento com a Rua Victor Junqueira, proximidades da Escola...",Indicação nº 107/2021
106,2021,24/05/2021,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal,  que estude junto ao setor competente da administração as possibilidades de estar realizando reforma no ponto de ónibus existente na Rua Santos Dumont esquina com a Avenida Sete de Setembro. Solicitamos também que seja feito calçada na frente e nos lados. Justiﬁcativa: A referida...",Indicação nº 106/2021
105,2021,24/05/2021,Encaminhado,"Anderson Marcos Viana (Autor), Elio Furini Neto (Autor)","lúdico ao Excelentíssimo Senhor Prefeito  Municipal, que estude juntamente com o setor competente da administração. as possibilidades de estar instalando em locais estratégicos DÁ praça do Bairro Cristo Redentor, ponto de água potável (bebedouro) e a construção de sanitários publico feminino e masculino com lavatórios no Parque...",Indicação nº 105/2021
104,2021,24/05/2021,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude juntamente com o setor competente da administração, as possibilidades de estar instalando em locais estratégicos na praça do Bairro Jardim Alvorada um ponto de água potável (bebedouro). Justificativa: O local citado é muito frequentado pelos moradores e visitantes...",Indicação nº 104/2021
103,2021,24/05/2021,Encaminhado,"Reinaldo Codognato (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude as possibilidades juntamente com a Diretoria de Transito no no sentido de proceder a melhoria na sinalização do solo (pintura de PARE) em todos os cruzamentos da Avenida Sete de Setembro, e sendo possível, a colocação de faixa de pedestres nos locais considerados...",Indicação nº 103/2021
102,2021,24/05/2021,Encaminhado,"Reinaldo Codognato (Autor), Marisa Alves da Silva Costa (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração as possibilidades de estar colocando bancos e lixeiras para lixo orgânico e reciclável nas áreas verdes existentes no Bairro Jardim Conde. Justiﬁco: Trata-se de um local que veio crescendo, o que aumenta o número de...",Indicação nº 102/2021
101,2021,24/05/2021,Encaminhado,"Reinaldo Codognato (Autor), Sofia Rodrigues dos Santos (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração as possibilidades de estar realizando a instalação de galerias de captação de águas pluviais na Rua Valdemar Brito da Costa, no Bairro Carmesim l. Justificativa: O local citado não tem galeria o que vem tomando difícil o...",Indicação nº 101/2021
100,2021,24/05/2021,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal,  que estude junto ao setor competente da administração as possibilidades de estar melhorando O sistema de captação de águas pluviais na Avenida Junqueira no Bairro Jardim Alvorada. Justificativa: Haja visto, que o referido local já possui galeria de água. mas infelizmente não...",Indicação nº 100/2021
099,2021,24/05/2021,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal,  que estude junto ao setor competente da administração as possibilidades de estar construído em local estratégico no Bairro Alto do Cerne uma academia ao ar livre. Nosso pedido veio atender inúmeras solicitações dos moradores do referido bairro por não terem um local apropriado...",Indicação nº 99/2021
098,2021,24/05/2021,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal,  que estude junto ao setor competente da administração, as possibilidades de estar realizando o recapeamento asfaltico em todas as ruas do Bairro Jardim Boa Vista principalmente as ruas Jacinto José Alegreti e Alfredo Silva Santos. Justiﬁco que as ruas do referido bairro estão...",Indicação nº 098/2021
097,2021,24/05/2021,Encaminhado,-,"Indico ao Excelentíssimo Senhor Prefeito Municipal,  que estude junto ao setor competente da administração as possibilidades de estar realizando melhorias geral na Praça Andre Luiz Lacativa assim como a instalação de uma torneira, em um local estratégico determinado pela administração. A instalação da torneira sera indispensável...",Indicação nº 097/2021
096,2021,24/05/2021,Encaminhado,Paulo Sérgio Cordeiro (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor de transito da administração, as possibilidades de estar centralizando o ponto de táxi na Rua Rui Barbosa mais precisamente em frente a praça central. O local será exclusivo de veículos que prestam serviços de táxi. Esses locais são ﬁxados pela...",Indicação nº 096/2021
095,2021,17/05/2021,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Ilustríssimo Senhor Prefeito Municipal, que  estude juntamente com o setor competente da administração, analisem as possibilidades de estarem adorando algum critério para amenizar os valores da conta de agua dos contribuintes que sofrem com a falta do liquido em suas residências, tendo em vista que em muitos setores da...",Indicação nº 095/2021
094,2021,17/05/2021,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude com muito carinho as possibilidades de estar realizando a compra ou locação de um imóvel urbano em nossa cidade para funcionar gratuitamente como casa de apoio, para pacientes que necessitam de maiores cuidados na recuperação da saúde. Coibi a disponibilização de uma...",Indicação nº 094/2021
093,2021,17/05/2021,Encaminhado,Valdir Aparecido de Oliveira (Autor),"lúdico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração as possibilidades de estar cercando com alambrado a caixa d'água existente no bairro Jardim Alvorada. Justificativa: Tal solicitação veio trazer segurança evitando que as crianças e as demais pessoas possam ter livre acesso...",Indicação nº 093/2021
092,2021,17/05/2021,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor de transito da admirei stração, possibilidades de estar colocando sinalização de solo na rua Ipiranga com a rua São Salvador. A reivindicação se justifica em virtude da existência de uma depressão com pouca visibilidade podendo ocasionar acidentes...",Indicação nº 092/2021
091,2021,17/05/2021,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração, as possibilidades de estar pavimentando um pequeno trecho da Rua Santa Fé no bairro Santa Ruth. A presente solicitação se justifica, tendo em vista, que o local fica intransitável nos dias de chuva trazendo transtorno aos...",Indicação nº 091/2021
090,2021,17/05/2021,Encaminhado,"Rui Domingos da Silva (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração as possibilidades de estar substituindo os parquinlios atais por playground Justificativa: Esta indicação se faz necessária, pois ao construir um playground as crianças poderão ter mais uma opção de lazer, fato este que...",Indicação nº 090/2021
089,2021,17/05/2021,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal  que estude junto ao setor competente da administração as possibilidades de estar realizando a pavimentação asfáltico, guias e sarjetas ou cascalhando um pequeno trecho da Rua Santa Terezinha no bairro Alto do Cerne, nas imediações do pesqueiro do Berrocozo. JUSTIFICATIVA: A...",Indicação nº 089/2021
088,2021,10/05/2021,Encaminhado,"Elio Furini Neto (Autor), Valdir Aparecido de Oliveira (Autor), Anderson Marcos Viana (Co-autor), Marisa Alves da Silva Costa (Co-autor), Paulo Sérgio Cordeiro (Co-autor), Reinaldo Codognato (Co-autor), Rui Domingos da Silva (Co-autor), Sofia Rodrigues dos Santos (Co-autor), Teresinha de Lourdes Freitas Regodanso (Co-autor)",Indicamos ao Excelentíssimo Senhor Prefeito  Municipal que estude junto ao setor competente da administração as possibilidades de estar dando prioridade com relação ao buracão existente no bairro Jardim Paulista: Justiﬁcativa: O buracão existente acima mencionado vem exalando IIITI cheiro insuportável que se agrava em dias...,Indicação nº 088/2021
087,2021,10/05/2021,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração, as possibilidades de estar dando continuidade da pavimentação asfaltica, até o anal da Avenida Campos Salles, no bairro Alto do Cerne. A presente solicitação ser justifica, tendo em vista, que a pavimentação asfalﬁca ficou...",Indicação nº 087/2021
086,2021,10/05/2021,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração, as possibilidades de estar realizando a contratação de segurança privada e instalação de comeras de vigilância para creches e escolas do município. A referida indicação, tem por objetivo a contratação de seguranças privados...",Indicação nº 086/2021
085,2021,03/05/2021,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração, as possibilidades da aquisição de um veiculo denominado como comboio de abastecimento e lubriﬁcação para dar manutenção e abastecimento nos maquinários que estão sendo utilizados para a realização de serviços na zona...",Indicação nº 085/2021
084,2021,03/05/2021,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente desta Municipalidade estude a possibilidade de fornecimento de equipamentos necessários para que os alunos de baixa renda da rede pública municipal tenham facilidade ao acesso às aulas virtuais. Tais equipamentos, como antena, cabos e...",Indicação nº 084/2021
083,2021,03/05/2021,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente desta Municipalidade estude a possibilidade de abrir ao público em geral os banheiras públicos localizados DO Centro de Formação Educacional José Roberto de Souza. Tem por finalidade, o acesso e a comodidade da população em utilizar o...",Indicação nº 083/2021
082,2021,03/05/2021,Encaminhado,"Elio Furini Neto (Autor), Paulo Sérgio Cordeiro (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente desta Municipalidade estude a possibilidade de realizar a reforma dos postos de Saúde de Estratégia de Saúde da Família - ESF leal e VII, haja vista a liberarão do valor de recursos públicos estaduais e federais destinados para as...",Indicação nº 082/2021
081,2021,03/05/2021,Encaminhado,"Reinaldo Codognato (Autor), Paulo Sérgio Cordeiro (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com a Diretoria de Transito da municipalidade, estudem uma forma de melhorar a segurança no cruzamento da Avenida Paulista com a Rua São Salvador, tendo em vista os constantes acidentes que veio ocorrendo no local devido a falta de visibilidade dos motorista ao...",Indicação nº 081/2021
080,2021,03/05/2021,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude as possibilidades juntamente com a Diretoria de Transito no sentido de estar colocando semáforos no cruzamento da Avenida Junqueira com a Rua Washington Luiz e na Rua Quinzinho da Cunha, nas proximidades da Igreja Católica. Justificativa: Os Munícipes procuraram este...",Indicação nº 080/2021
079,2021,03/05/2021,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração as possibilidades da implantação do Memorial em Homenagem às vitimas fatais do novo coronavírus (COVID-l9) no Município de Junqueirópolis em local a ser definido pelo Poder Executivo. Justificativa: O objetivo do Memorial em...",Indicação nº 079/2021
078,2021,26/04/2021,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração as possibilidades de estar procedendo melhoria no escoamento da agua na ia Colômbia com a rua Honduras do bairro Jardim das America. Tal solicitação se justifica devido a água que oca empolada por vários dias por não ter um...",Indicação nº 078/2021
077,2021,26/04/2021,Encaminhado,"Rui Domingos da Silva (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com a Coordenadoria de Trânsito estudem as possibilidades no sentido de estarem construindo em local estratégico. um ponto de ónibus com cobertura e assentos em todos os bairros da cidade. Nosso pedido se justiﬁca uma vez que nos bairros de nossa cidade ainda...",Indicação nº 077/2021
076,2021,26/04/2021,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que  estude as possibilidades juntamente com a Diretoria de Transito no sentido de estar instalando redutor de velocidade denominado como ""sonolizador"" dentro dos padrões da Resolução n. 39, do Contran, na Avenida Paulista em local estratégico compreendendo no trecho entre a...",Indicação nº 076/2021
075,2021,26/04/2021,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que  estude junto ao setor competente da administração as possibilidades de estar melhorando a iluminação publica no Bairro Jardim das America principalmente na rua Colômbia com a rua Honduras. Tal solicitação se faz necessária devido a vários pontos escuros principalmente nas...",Indicação nº 075/2021
074,2021,26/04/2021,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que  estude as possibilidades juntamente com a Diretoria de Transito no sentido de estar instalando redutor de velocidade denominado como ""sonolizador"" dentro dos padrões da Resolução n. 39, do Contraí, na Avenida Geraldo Fudo nas rotatórias do Cristo Redentor e Faculdade nos...",Indicação nº 074/2021
073,2021,19/04/2021,Encaminhado,Rui Domingos da Silva (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que juntamente com o setor competente da administração faça estudos sobre a viabilidade da colocação de reservatórios de água nos Bairros que vem faltando água constantemente. Justifico: A instalação dos reservatórios se dá em virtude da grande demanda de água nos bairros. esse...",Indicação nº 073/2021
072,2021,19/04/2021,Encaminhado,Rui Domingos da Silva (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, com o setor competente de sua administração, estudei as Ea Prefeitura estar adquirindo veiculos apropriados para transportar os functonanos públicos municipais que trabalham realizando manutenção em ruas, estradas e em outros locais afastado da cidade. .lustiﬁcoí com a...",Indicação nº 072/2021
071,2021,19/04/2021,Encaminhado,Paulo Sérgio Cordeiro (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor de transito da administração, as possibilidades de estar construindo um redutor de velocidade denominado como ""lombo faixa"" na Avenida Sete de Setembro, proximidades do Ginásio de Esporte Cícero Gomes. Nosso pedido se justifica em virtude do alto fluxo de...",Indicação nº 071/2021
070,2021,12/04/2021,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal,  que estude as possibilidades juntamente com a Diretoria de Transito no sentido de estar colocando um semáforo no cruzamento da Avenida Sete de Setembro com a Rua Rui Barbosa. Justificativa: Os Municipes procuraram este vereador cobrando providências no sentido de estar...",Indicação nº 070/2021
069,2021,12/04/2021,Encaminhado,"Reinaldo Codognato (Autor), Paulo Sérgio Cordeiro (Autor)",Indicamos ao Excelentíssimo Senhor Prefeito  Municipal que estude junto ao setor competente da administração as possibilidades de estar viabilizando a construção de . elevada em frente as Igrejas e PSFs. A implantação de faixa de pedestre se faz necessária tendo em vista que em determinados locais possui um intenso tráfego de...,Indicação nº 069/2021
068,2021,12/04/2021,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal,  que estude as possibilidades juntamente com a Diretoria de Transito no sentido de estar colocando sinalização de transito na Avenida Geraldo Fudo, cruzamento com a Rua Liogi Iwaki, sentido centro, proibindo a conversão a esquerda. Justiﬁcativa: No citado local vem ocorrendo...",Indicação nº 068/2021
067,2021,12/04/2021,Encaminhado,"Rui Domingos da Silva (Autor), Reinaldo Codognato (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da as possibilidades de estar fornecendo um Kit Lanche para que precisam se descolar até a cidade de Presidente Prudente.  Justificativa: A referida indicação vem atender solicitações da população uma vez que que os pacientes tem que...",Indicação nº 067/2021
066,2021,12/04/2021,Encaminhado,"Reinaldo Codognato (Autor), Marisa Alves da Silva Costa (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente as possibilidades  de estar construindo com urgência nas proximii Lazer no Bairro Jardim Esperança um ponto de ónibus com cobertura e bancos para embarque e desembarque dos trabalhadores rurais que elaboram serviços nas usinas da cidade e...",Indicação nº 066/2021
065,2021,05/04/2021,Encaminhado,"Valdir Aparecido de Oliveira (Autor), Elio Furini Neto (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que determine ao setor competente da administração que proceda com urgencia limpeza dos bueiros localizado na rua Alameda Espanha no Bairro Delta Ville 2. Justificaiva: OS moradores das proximidades vem solicitando a limpeza no referido bueiro citado, pois o mesmo exala forte odor, e...",Indicação nº 065/2021
064,2021,05/04/2021,Encaminhado,"Valdir Aparecido de Oliveira (Autor), Elio Furini Neto (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração as possibilidades de estar realizando manutenção na estrada municipal JQL, 237 no Bairro Palmeirinhas. Justiﬁco: que a referida estrada foi danificada pelas chuvas e até o momento não recebeu manutenção. Sugerimos também...",Indicação nº 064/2021
063,2021,05/04/2021,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que  estude as possibilidades juntamente com a Diretoria de Transito no sentido de estar instalando um redutor de velocidade denominado como Lombo Faixa ou sonolizador dentro dos padrões da Resolução n. 39, do Contran, na Avenida 7 de Setembro esquina com a Rua Santos Dumont....",Indicação nº 063/2021
062,2021,29/03/2021,Encaminhado,"Valdir Aparecido de Oliveira (Autor), Elio Furini Neto (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração as possibilidades de estar realizando um serviço de limpeza em área verde localizada no Bairro Pioneiros. JUSTIFICATIVA: Os Moradores da localidade vem reclamando da sujeira e mato alto no local, causando transtornos pela...",Indicação nº 062/2021
061,2021,29/03/2021,Encaminhado,"Valdir Aparecido de Oliveira (Autor), Elio Furini Neto (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração as possibilidades de estar calçando com pedras ou pavimentação asfaltica o pátio da COOPERJUNQ ( Cooperativa de Trabalho dos Catadores de Materiais Recicláveis de Junqueirópolis), amém de melhorar o transito de veicules e...",Indicação nº 061/2021
060,2021,29/03/2021,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal  que estude junto ao setor competente da administração as possibilidades de estar viabilização a colocação de iluminação publica no Cemitério: Justiﬁca-se a presente indicação, sabendo-se que o momento da morte representa uma situação muito dolorosa para os familiares e amigos do...",Indicação nº 060/2021
059,2021,29/03/2021,Encaminhado,"Anderson Marcos Viana (Autor), Elio Furini Neto (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Reinaldo Codognato (Autor), Rui Domingos da Silva (Autor), Sofia Rodrigues dos Santos (Autor), Teresinha de Lourdes Freitas Regodanso (Autor), Valdir Aparecido de Oliveira (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal que estude junto ao setor competente da administração as possibilidades de estar viabilizando um Projeto de Lei que concede durante a pandearia a isenção no pagamento das contas de água, IPTU e taxas de alvará de funcionamento dos estabelecimentos comerciais que terão que...",Indicação nº 059/2021
058,2021,22/03/2021,Encaminhado,Marisa Alves da Silva Costa (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude  junto ao setor competente da administração a implantação da vacinação antirrábica (vacina da raiva) nos animais, pois trata-se de doença grave que pode inclusive ser contraída em humanos através da mordida do animal infectado. A doença, apesar de controlada, causa...",Indicação nº 058/2021
057,2021,22/03/2021,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração a possibilidade de implantação de um sistema de controle das pessoas contaminadas pela Covid-19 por meio de pulseiras de identificação, de acordo com o resultado do exame realizado. A pulseira seria colocada pela equipe...",Indicação nº 057/2021
056,2021,22/03/2021,Encaminhado,Paulo Sérgio Cordeiro (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração, as possibilidades de estar colocando iluminação publica de um lado da Rua Constantino Marcolino de Souza, na altura do numero 1.330. Justiﬁco: Na citada rua existe alguns quarteirões que existe iluminação somente de um lado...",Indicação nº 056/2021
055,2021,22/03/2021,Encaminhado,Marisa Alves da Silva Costa (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração a implantação do ""Programa Castra Móvel"", que consiste em uma unidade móvel (Van ou ónibus) devidamente equipada e com toda a infraestrutura necessária à realização de castração de cães e gatos, bem como efetuar socorro a...",Indicação nº 055/2021
054,2021,15/03/2021,Encaminhado,"Reinaldo Codognato (Autor), Sofia Rodrigues dos Santos (Autor), Teresinha de Lourdes Freitas Regodanso (Autor), Elio Furini Neto (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração, as possibilidades de estar colocando iluminação publica na Rua Margarida confrontado com a Rua Violeta no Bairro Jardim Primavera. Justificativa: Esta solicitação, objetiva atender reivindicações dos moradores desta...",Indicação nº 054/2021
053,2021,15/03/2021,Encaminhado,"Reinaldo Codognato (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor de transito da administração, as possibilidades de estar recolocando redutor de velocidade nos moldes da Resolução 495/2014 do Contran, na conhecida Curva do S"" Proxi aridades do Jardim Primavera. Nosso pedido se justiﬁca em virtude do considerável...",Indicação nº 053/2021
052,2021,15/03/2021,Encaminhado,Paulo Sérgio Cordeiro (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração, as possibilidades de estar construindo um parque Ecológico no recinto da SPI. Justiﬁco: que no local existe um espaço adequado para tal em e bem arborizado. Sugerimos que no local seja construído, calçadas para caminhada,...",Indicação nº 052/2021
051,2021,15/03/2021,Encaminhado,"Rui Domingos da Silva (Autor), Reinaldo Codognato (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude com muito carinho as possibilidades de estar realizando reforma no Terminal Rodoviário de nossa cidade que encontra-se em péssimo estado de conservação principalmente a cobertura, as paredes estão sujas, necessitando de pinturas e melhorias nos bancos e se...",Indicação nº 051/2021
050,2021,15/03/2021,Encaminhado,"Rui Domingos da Silva (Autor), Reinaldo Codognato (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude com muito carinho as possibilidades de estar realizando reforma na praça centenário uma vez que a mesma necessita de uma reforma pois, há muito tempo, não é feita nenhuma obra de restauração na referida praça como: poda de arvores, serviços de jardinagem,...",Indicação nº 050/2021
049,2021,08/03/2021,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração, as possibilidades de estar realizando a Criação e implementação de aplicativo da Saúde de Junqueirópolis. A indicação se faz necessária, ante a necessidade de modernização do sistema de Saúde, especialmente neste momento em...",Indicação nº 049/2021
048,2021,08/03/2021,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude as possibilidades de estar implantando um serviço de transporte coletivo denominado como ""Circular da Saúde"" apropriado para transporte de pacientes com deficiência física, principalmente os que utilizam cadeiras de rodas para sua locomoção em nossa cidade, tendo em...",Indicação nº 048/2021
047,2021,08/03/2021,Encaminhado,"Paulo Sérgio Cordeiro (Autor), Rui Domingos da Silva (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor de transito da administração, as possibilidades de estarem construindo um redutor de velocidade denominado como ""lombada ou lombo faixa"", na Rua Benedito José de Lima, nas proximidade do Centro de Lazer no Jardim Primavera Praça Moacir Antonio....",Indicação nº 047/2021
046,2021,08/03/2021,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Reinaldo Codognato (Autor), Elio Furini Neto (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que  juntamente com o setor de transito da Prefeitura Municipal, estudem as possibilidades de estarem implantando sistemas de segurança através da colocação de obstáculos, lombo-faixas ou sinalização de solo especiﬁca, conforme a necessidade e o local, visando a segurança dos...",Indicação nº 046/2021
045,2021,08/03/2021,Encaminhado,"Reinaldo Codognato (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que  juntamente com sua assessora, CONSEG, e demais segmentos de nossa sociedade, estudem as possibilidades de estarem armando convénio com a Polícia Militar do Estado de São Paulo no sentido de instituir o Projeto ""Atividade Delegada"" no município de Junqueirópolis, que...",Indicação nº 045/2021
044,2021,08/03/2021,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal que  estude com carinho as possibilidades de estar denominando o nome do saudoso Junqueirópolense, Senhor João Seisdedos para a Rua l, localizada no Distrito Industrial 3 de nossa cidade. O nosso pedido trata-se de uma justa homenagem por se tratar de uma pessoa que foi muito...",Indicação nº 044/2021
043,2021,01/03/2021,Encaminhado,"Anderson Marcos Viana (Autor), Elio Furini Neto (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Reinaldo Codognato (Autor), Rui Domingos da Silva (Autor), Sofia Rodrigues dos Santos (Autor), Teresinha de Lourdes Freitas Regodanso (Autor), Valdir Aparecido de Oliveira (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente da administração estudem as possibilidades de estar realizando aquisição de testes para detectar infecção do COVIDI9 do tipo SWAB Rápido (""Teste do Cotonete""). Justiﬁca a indicação para que, a partir do terceiro dia de suspeita de...",Indicação nº 043/2021
042,2021,01/03/2021,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração, as possibilidades de estar construindo um parque Ecológico, bem arborizado. com quiosque, calçadas para caminhada, academia ao ar livre, quadra poliesportiva, placa ground, ein terrenos da quadra 180, compreendida entre as...",Indicação nº 042/2021
